HydroID,NextDown,SqMi,CFcount,CF_1985,CF_1990,CF_1995,CF_2002,CF_2006,CF_2015,CF_2010
201495744,201495835,0.321083,895,0.102793296,0.101675978,0.101675978,0.102793296,0.100558659,0.077094972,0.080446927
201486157,201486142,0.31865,896,0.732142857,0.722098214,0.71875,0.708705357,0.6796875,0.675223214,0.6796875
201486261,201486302,0.321083,896,0.514508929,0.504464286,0.344866071,0.5078125,0.501116071,0.498883929,0.506696429
201486988,201486952,0.32143,896,0.330357143,0.330357143,0.271205357,0.322544643,0.315848214,0.327008929,0.327008929
201494979,201495038,0.321083,896,0.013392857,0.006696429,0.006696429,0.006696429,0.006696429,0.005580357,0.006696429
201483255,201483402,0.32282,897,0.447045708,0.426978818,0.424749164,0.34671126,0.376811594,0.365663322,0.360089186
201485738,201485704,0.321083,897,0.830546265,0.830546265,0.830546265,0.830546265,0.830546265,0.830546265,0.830546265
201491171,201491172,0.321778,897,0.114827202,0.113712375,0.112597547,0.113712375,0.113712375,0.113712375,0.113712375
201491202,201491233,0.324557,897,0.722408027,0.722408027,0.722408027,0.722408027,0.722408027,0.722408027,0.722408027
201491365,201491666,0.322125,897,0.301003344,0.275362319,0.232998885,0.227424749,0.178372352,0.182831661,0.176142698
201494487,201494488,0.322473,897,0.005574136,0.005574136,0.005574136,0.005574136,0.005574136,0.005574136,0.005574136
201495441,201495450,0.321778,897,0.654403567,0.652173913,0.614269788,0.564102564,0.590858417,0.585284281,0.588628763
201496503,201496512,0.320388,897,0.182831661,0.169453735,0.169453735,0.173913043,0.173913043,0.173913043,0.173913043
201497029,201497036,0.32143,897,0.062430323,0.018952062,0,0,0,0,0
201484502,201484600,0.32143,898,0.836302895,0.755011136,0.836302895,0.836302895,0.836302895,0.836302895,0.824053452
201484923,201485049,0.322473,898,0.109131403,0.070155902,0.071269488,0.061247216,0.061247216,0.061247216,0.061247216
201485899,201485909,0.323168,898,0,0,0,0,0,0,0
201488785,201488817,0.322472,898,0.846325167,0.827394209,0.845211581,0.819599109,0.849665924,0.849665924,0.849665924
201489235,201489447,0.324558,898,0.244988864,0.236080178,0.230512249,0.230512249,0.230512249,0.210467706,0.230512249
201491718,201491789,0.321777,898,0.325167038,0.325167038,0.325167038,0.30623608,0.315144766,0.279510022,0.305122494
201493180,201493160,0.323863,898,0.116926503,0.111358575,0.103563474,0.076837416,0.077951002,0.077951002,0.077951002
201494838,201494906,0.322473,898,0.985523385,0.944320713,0.951002227,0.949888641,0.915367483,0.940979955,0.940979955
2011177420,1,0.322473,898,0,0,0,0,0,0,0
201486837,201486962,0.322125,899,0.573971079,0.573971079,0.581757508,0.585094549,0.586206897,0.481646274,0.586206897
201487119,201487137,0.322473,899,0.177975528,0.177975528,0.174638487,0.175750834,0.177975528,0.177975528,0.177975528
201489704,201489840,0.322473,899,0.035595106,0.017797553,0.017797553,0.015572859,0.012235818,0.013348165,0.013348165
201491007,201490991,0.321778,899,0.201334816,0.15461624,0.12458287,0.123470523,0.121245829,0.114571746,0.112347052
201491691,201491690,0.321778,899,0.370411568,0.071190211,0.224694105,0.245828699,0.276974416,0.278086763,0.265850945
201491994,201492203,0.323515,899,0.785317019,0.672969967,0.612903226,0.579532814,0.586206897,0.586206897,0.585094549
201494288,201494712,0.322125,899,0.391546162,0.391546162,0.359288098,0.370411568,0.338153504,0.325917686,0.337041157
201494704,201494935,0.322126,899,0.694104561,0.658509455,0.622914349,0.567296997,0.655172414,0.655172414,0.655172414
201495082,201495178,0.322473,899,0.195773081,0.19243604,0.196885428,0.176863181,0.16240267,0.16240267,0.16240267
201495203,201495211,0.320735,899,0.895439377,0.88320356,0.85650723,0.844271413,0.846496107,0.847608454,0.84538376
201497016,201497018,0.322125,899,0.121245829,0.113459399,0.032258065,0.072302558,0.064516129,0.058954394,0.057842047
201485741,201485806,0.323863,900,0.481111111,0.475555556,0.476666667,0.47,0.471111111,0.478888889,0.475555556
201491192,201491265,0.323863,900,0.845555556,0.823333333,0.816666667,0.813333333,0.817777778,0.817777778,0.817777778
201491287,201491345,0.323167,900,0.172222222,0.174444444,0.158888889,0.062222222,0.08,0.077777778,0.076666667
201492551,201492592,0.322125,900,0.403333333,0.283333333,0.287777778,0.278888889,0.237777778,0.244444444,0.244444444
201492707,201492756,0.32143,900,0.588888889,0.588888889,0.541111111,0.561111111,0.54,0.54,0.505555556
201493114,201493300,0.322125,900,0.39,0.382222222,0.38,0.357777778,0.366666667,0.331111111,0.334444444
201493882,201493944,0.323862,900,0.037777778,0.037777778,0.032222222,0.036666667,0.036666667,0.004444444,0.004444444
201496180,201496228,0.321778,900,0.352222222,0.346666667,0.301111111,0.241111111,0.222222222,0.234444444,0.24
201492176,201492318,0.323168,901,0.301886792,0.230854606,0.224195339,0.216426193,0.204217536,0.206437292,0.198668147
201492839,201492891,0.324558,901,0.137624861,0.118756937,0.12208657,0.125416204,0.125416204,0.12208657,0.125416204
201496306,201496300,0.322473,901,0.086570477,0.085460599,0.077691454,0.017758047,0.02108768,0.022197558,0.022197558
201486627,201486743,0.323863,902,0,0,0,0,0,0,0
201487260,201487212,0.324905,902,0.402439024,0.335920177,0.308203991,0.309312639,0.280487805,0.286031042,0.279379157
201489262,201489284,0.323862,902,0.746119734,0.746119734,0.746119734,0.700665188,0.738359202,0.745011086,0.745011086
201492114,201492193,0.324905,902,0.498891353,0.496674058,0.496674058,0.486696231,0.49113082,0.485587583,0.485587583
201495715,201495696,0.323862,902,0.432372506,0.413525499,0.375831486,0.383592018,0.383592018,0.383592018,0.383592018
201496380,201496376,0.324557,902,0.28713969,0.28713969,0.225055432,0.182926829,0.17405765,0.17405765,0.158536585
201496468,201496524,0.32421,902,0.359201774,0.348115299,0.33924612,0.342572062,0.34368071,0.34368071,0.34368071
201487189,201487219,0.323515,903,0.65448505,0.643410853,0.612403101,0.634551495,0.642303433,0.602436323,0.601328904
201489469,201489476,0.323515,903,0.76854928,0.697674419,0.668881506,0.656699889,0.552602436,0.508305648,0.518272425
201493422,201493599,0.322473,903,0.532668882,0.524916944,0.503875969,0.475083056,0.437430786,0.480620155,0.480620155
201494145,201494205,0.321778,903,0.002214839,0.00110742,0,0,0,0,0
201495785,201495798,0.323168,903,0.485049834,0.314507198,0.138427464,0.107419712,0.102990033,0.11627907,0.11627907
201495795,201495867,0.323863,903,0.426356589,0.429678848,0.429678848,0.429678848,0.429678848,0.429678848,0.429678848
201484654,201484586,0.322125,904,0.359513274,0.324115044,0.316371681,0.277654867,0.274336283,0.269911504,0.267699115
201488018,201488146,0.325253,904,0.621681416,0.632743363,0.632743363,0.632743363,0.632743363,0.632743363,0.632743363
201488505,201488658,0.322473,904,0.117256637,0.10840708,0.107300885,0.07300885,0.094026549,0.094026549,0.097345133
201489940,201490004,0.322473,904,0.025442478,0.01880531,0.025442478,0.025442478,0.01880531,0.023230088,0.023230088
201493412,201493403,0.324558,904,0.184734513,0.134955752,0.026548673,0.012168142,0.011061947,0.011061947,0.011061947
201493899,201493916,0.323168,904,0.009955752,0.007743363,0.002212389,0,0,0,0
201494843,201494999,0.323863,904,0.299778761,0.299778761,0.223451327,0.299778761,0.299778761,0.276548673,0.276548673
201495231,201495232,0.323515,904,0.659292035,0.653761062,0.618362832,0.600663717,0.592920354,0.592920354,0.592920354
201495921,201495860,0.324905,904,0.380530973,0.375,0.35840708,0.294247788,0.242256637,0.230088496,0.248893805
201496486,201496494,0.325253,904,0.154867257,0.049778761,0.03539823,0.005530973,0.005530973,0.005530973,0.005530973
201489750,201489689,0.326642,905,0.98121547,0.95801105,0.937016575,0.980110497,0.980110497,0.956906077,0.920441989
201491802,201492020,0.324558,905,0.969060773,0.933701657,0.969060773,0.933701657,0.967955801,0.967955801,0.93038674
201494730,1,0.325253,905,0,0,0,0,0,0,0
201487834,201487958,0.325254,906,0.002207506,0.002207506,0.002207506,0,0.002207506,0.002207506,0.002207506
201488085,201488045,0.325252,906,0.587196468,0.580573951,0.569536424,0.486754967,0.421633554,0.428256071,0.428256071
201489871,201489991,0.323862,906,0.314569536,0.310154525,0.268211921,0.262693157,0.273730684,0.274834437,0.274834437
201491267,201491420,0.325252,906,0.048565121,0.025386313,0.01214128,0.011037528,0.024282561,0.027593819,0.025386313
201494836,201494835,0.323515,906,0.877483444,0.838852097,0.782560706,0.62803532,0.46799117,0.449227373,0.48013245
201495866,201495935,0.323862,906,0.241721854,0.200883002,0.065121413,0.025386313,0.022075055,0.017660044,0.022075055
201496601,201496615,0.324905,906,0.023178808,0.023178808,0.023178808,0.023178808,0.004415011,0.004415011,0.004415011
201487471,201487486,0.325253,907,0.116868798,0.116868798,0.115766262,0.109151047,0.103638368,0.109151047,0.108048512
201488291,201488329,0.324905,907,0.475192944,0.4707828,0.40463065,0.468577729,0.468577729,0.468577729,0.448732084
201492132,201492181,0.325253,907,0.003307607,0.002205072,0.002205072,0.002205072,0.002205072,0.002205072,0.002205072
201494526,201494544,0.3256,907,0,0,0,0,0,0,0
201495018,201495072,0.32421,907,0.210584344,0.210584344,0.194046307,0.175303197,0.167585447,0.173098126,0.173098126
201495635,201495618,0.3256,907,0.197353914,0.194046307,0.128996692,0.1323043,0.082690187,0.087100331,0.082690187
201487160,201487202,0.325948,908,0.219162996,0.202643172,0.190528634,0.181718062,0.18061674,0.183920705,0.168502203
201488446,201488427,0.326295,908,0.447136564,0.350220264,0.431718062,0.424008811,0.429515419,0.429515419,0.429515419
201488869,201488755,0.325253,908,0.764317181,0.764317181,0.764317181,0.764317181,0.764317181,0.764317181,0.759911894
201489678,201489741,0.324905,908,0.535242291,0.433920705,0.422907489,0.303964758,0.204845815,0.212555066,0.204845815
201491116,201491395,0.323515,908,0.511013216,0.50660793,0.496696035,0.496696035,0.494493392,0.494493392,0.494493392
201491616,201491756,0.324905,908,0.854625551,0.852422907,0.834801762,0.799559471,0.807268722,0.807268722,0.807268722
201492786,201492829,0.325948,908,0.97246696,0.971365639,0.97246696,0.97246696,0.936123348,0.955947137,0.954845815
201496037,201496093,0.325947,908,0.085903084,0.080396476,0.071585903,0.071585903,0.06938326,0.071585903,0.071585903
201496053,201496209,0.324905,908,0.131057269,0.128854626,0.128854626,0.098017621,0.104625551,0.107929515,0.116740088
201483899,201483879,0.32699,909,0.821782178,0.817381738,0.817381738,0.772277228,0.606160616,0.523652365,0.523652365
201484188,201484193,0.326295,909,0.338833883,0.328932893,0.328932893,0.316831683,0.316831683,0.310231023,0.316831683
201488041,201488067,0.326295,909,0.614961496,0.487348735,0.441144114,0.357535754,0.341034103,0.356435644,0.346534653
201488806,201488940,0.326642,909,0.611661166,0.612761276,0.612761276,0.563256326,0.600660066,0.601760176,0.565456546
201490894,201490875,0.326295,909,0.438943894,0.411441144,0.357535754,0.404840484,0.317931793,0.376237624,0.379537954
201490957,201490990,0.32699,909,0.640264026,0.640264026,0.640264026,0.597359736,0.613861386,0.619361936,0.619361936
201491676,201491668,0.325947,909,0.825082508,0.825082508,0.819581958,0.825082508,0.825082508,0.825082508,0.825082508
201491960,201491933,0.326295,909,0.464246425,0.459845985,0.454345435,0.418041804,0.456545655,0.446644664,0.466446645
201492853,201492983,0.327338,909,0.768976898,0.768976898,0.763476348,0.768976898,0.768976898,0.768976898,0.803080308
201492870,201492798,0.3256,909,0.215621562,0.211221122,0.212321232,0.211221122,0.207920792,0.207920792,0.207920792
201494070,201494146,0.32699,909,0.213421342,0.182618262,0.193619362,0.073707371,0.184818482,0.182618262,0.183718372
201494607,201494759,0.3256,909,0.501650165,0.477447745,0.459845985,0.282728273,0.225522552,0.182618262,0.225522552
201494919,201494896,0.32699,909,0.086908691,0.086908691,0.086908691,0.084708471,0.083608361,0.083608361,0.083608361
201497026,201497063,0.328032,909,0,0,0,0,0,0,0
201482362,201482780,0.325947,910,0.685714286,0.681318681,0.668131868,0.597802198,0.642857143,0.632967033,0.636263736
201488464,201488568,0.327685,910,0,0,0,0,0,0,0
201493605,201493867,0.325947,910,0.473626374,0.472527473,0.472527473,0.469230769,0.47032967,0.47032967,0.484615385
201494984,201495177,0.32699,910,0.134065934,0.11978022,0.095604396,0.079120879,0.073626374,0.071428571,0.078021978
201485560,201485574,0.327338,911,0.834248079,0.814489572,0.783754116,0.79582876,0.787047201,0.79363337,0.76180022
201486721,201486705,0.326643,911,0.569703622,0.565312843,0.563117453,0.5532382,0.552140505,0.55104281,0.552140505
201488275,201488337,0.32699,911,0.452250274,0.4467618,0.445664105,0.442371021,0.437980241,0.441273326,0.419319429
201489755,201489599,0.32699,911,0.225027442,0.194291987,0.200878156,0.20417124,0.201975851,0.203073546,0.20417124
201489941,201490004,0.327685,911,0.167947311,0.159165752,0.153677278,0.080131723,0.072447859,0.073545554,0.073545554
201491074,201491342,0.3256,911,0,0,0,0,0,0,0
201492646,201492645,0.328032,911,0.13611416,0.108671789,0.097694841,0.087815587,0.073545554,0.081229418,0.081229418
201495419,201495445,0.327685,911,0.902305159,0.902305159,0.902305159,0.821075741,0.901207464,0.902305159,0.902305159
201495933,201496010,0.326295,911,0.534577387,0.534577387,0.515916575,0.511525796,0.506037322,0.506037322,0.506037322
201485857,201486207,0.327685,912,0,0,0,0,0,0,0
201487788,201487792,0.324905,912,0.32127193,0.304824561,0.297149123,0.280701754,0.25877193,0.280701754,0.281798246
201488091,201488065,0.326992,912,0.777412281,0.774122807,0.774122807,0.558114035,0.549342105,0.549342105,0.541666667
201489629,201489657,0.327337,912,0.57127193,0.518640351,0.560307018,0.5625,0.554824561,0.554824561,0.540570175
201490493,201490484,0.327685,912,0.149122807,0.11622807,0.065789474,0.076754386,0.088815789,0.086622807,0.088815789
201492228,201492427,0.326642,912,0.157894737,0.157894737,0.148026316,0.141447368,0.139254386,0.131578947,0.14254386
201494519,201494605,0.326295,912,0.481359649,0.388157895,0.393640351,0.283991228,0.279605263,0.259868421,0.265350877
201494626,201494617,0.325948,912,0.171052632,0.163377193,0.168859649,0.164473684,0.141447368,0.149122807,0.14254386
201496606,201496698,0.326643,912,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965
201484901,201484893,0.328032,913,0.504928806,0.481927711,0.461117196,0.148959474,0.139101862,0.138006572,0.139101862
201487159,201487236,0.328727,913,0,0,0,0,0,0,0
201489329,201489448,0.327685,913,0.122672508,0.117196057,0.108433735,0.102957284,0.104052574,0.105147864,0.093099671
201491246,201491442,0.327337,913,0.630887185,0.630887185,0.629791895,0.629791895,0.630887185,0.630887185,0.630887185
201492181,201492324,0.327337,913,0.124863089,0.123767798,0.122672508,0.119386637,0.119386637,0.117196057,0.119386637
201492194,201492156,0.32838,913,0.005476451,0.005476451,0.005476451,0.005476451,0.005476451,0.005476451,0.005476451
201493604,201493668,0.326988,913,0.475355969,0.372398686,0.325301205,0.240963855,0.247535597,0.257393209,0.245345016
201495951,201496021,0.3256,913,0.690032859,0.684556407,0.671412924,0.647316539,0.580503834,0.575027382,0.56736035
201496396,201496420,0.32699,913,0.059145674,0.029572837,0.023001095,0.013143483,0.013143483,0.003285871,0.014238773
201496823,201496853,0.328032,913,0.312157722,0.255202629,0.273822563,0.26286966,0.250821468,0.274917853,0.269441402
2011176903,1,0.326642,913,0.020810515,0.023001095,0.019715225,0.015334064,0.015334064,0.015334064,0.015334064
201486750,201487103,0.327338,914,0.749452954,0.746170678,0.735229759,0.530634573,0.557986871,0.556892779,0.549234136
201490668,201490753,0.32977,914,0.7297593,0.727571116,0.727571116,0.725382932,0.72428884,0.626914661,0.644420131
201492469,201492478,0.325947,914,0.771334792,0.737417943,0.738512035,0.519693654,0.521881838,0.520787746,0.520787746
201492776,201492897,0.328032,914,0.749452954,0.749452954,0.733041575,0.727571116,0.727571116,0.727571116,0.727571116
201492887,201492900,0.326295,914,0.04595186,0.04595186,0.044857768,0.0404814,0.042669584,0.028446389,0.02297593
201495445,201495487,0.327337,914,0.552516411,0.552516411,0.538293217,0.466083151,0.445295405,0.446389497,0.449671772
201496884,201496902,0.326642,914,0,0,0,0,0,0,0
201485939,201486201,0.327685,915,0.312568306,0.312568306,0.289617486,0.29726776,0.306010929,0.26010929,0.306010929
201488047,201488114,0.327338,915,0.06010929,0.06010929,0.06010929,0.045901639,0.052459016,0.061202186,0.061202186
201490471,201490473,0.329075,915,0.284153005,0.277595628,0.250273224,0.254644809,0.228415301,0.221857923,0.228415301
201491163,201491284,0.329422,915,0.394535519,0.389071038,0.386885246,0.38579235,0.381420765,0.32568306,0.384699454
201492552,201492504,0.329075,915,0.180327869,0.110382514,0.092896175,0.090710383,0.090710383,0.090710383,0.081967213
201493783,201493943,0.32838,915,0.550819672,0.507103825,0.429508197,0.418579235,0.382513661,0.386885246,0.38579235
201495807,201495974,0.328727,915,0.163934426,0.103825137,0.103825137,0.052459016,0.059016393,0.059016393,0.059016393
201486317,201486439,0.327338,916,0,0,0,0,0,0,0
201486944,201487187,0.327685,916,0.175764192,0.172489083,0.172489083,0.161572052,0.170305677,0.17139738,0.170305677
201490752,201490676,0.328032,916,0.326419214,0.319868996,0.269650655,0.256550218,0.262008734,0.256550218,0.259825328
201490927,201490969,0.329422,916,0.282751092,0.269650655,0.269650655,0.269650655,0.269650655,0.259825328,0.222707424
201490929,201490930,0.328728,916,0.363537118,0.363537118,0.350436681,0.350436681,0.292576419,0.301310044,0.299126638
201491409,201491504,0.32977,916,0.492358079,0.470524017,0.426855895,0.42139738,0.418122271,0.423580786,0.422489083
201492001,201492002,0.328727,916,0.044759825,0.044759825,0.044759825,0.044759825,0.044759825,0.038209607,0.021834061
201493891,201493949,0.330117,916,0.134279476,0.126637555,0.115720524,0.126637555,0.126637555,0.081877729,0.126637555
201494135,201494136,0.32838,916,0.331877729,0.222707424,0.184497817,0.088427948,0.080786026,0.085152838,0.082969432
201496417,201496406,0.330465,916,0.300218341,0.254366812,0.243449782,0.243449782,0.217248908,0.217248908,0.217248908
201483436,201483409,0.327685,917,0.118865867,0.104689204,0.087241003,0.079607415,0.06434024,0.06434024,0.058887677
201484339,201484381,0.329075,917,0.208287895,0.087241003,0.087241003,0.087241003,0.081788441,0.07742639,0.081788441
201487400,201487475,0.328032,917,0,0,0,0,0,0,0
201489007,201489125,0.327685,917,0.726281352,0.728462377,0.72955289,0.72955289,0.72955289,0.714285714,0.677208288
201490563,201490672,0.328032,917,0.589967285,0.589967285,0.583424209,0.580152672,0.569247546,0.522355507,0.331515812
201492723,201492724,0.329075,917,0.026172301,0.0087241,0.006543075,0,0,0,0
201492797,201492790,0.327685,917,0.069792803,0.045801527,0.044711014,0.051254089,0.053435115,0.040348964,0.051254089
201494622,201494661,0.329075,917,0.511450382,0.503816794,0.497273719,0.489640131,0.496183206,0.496183206,0.47219193
201495033,201495140,0.327685,917,0,0,0,0,0,0,0
201495934,201496010,0.32838,917,0.297709924,0.290076336,0.241003272,0.220283533,0.208287895,0.227917121,0.208287895
201484403,201484246,0.329074,918,0.47167756,0.437908497,0.435729847,0.435729847,0.435729847,0.436819172,0.435729847
201485196,201485599,0.328727,918,0.359477124,0.35620915,0.332244009,0.276688453,0.262527233,0.249455338,0.262527233
201488834,201488810,0.32977,918,0.152505447,0.152505447,0.152505447,0.11328976,0.098039216,0.086056645,0.081699346
201488898,201488869,0.32977,918,0.806100218,0.802832244,0.787581699,0.784313725,0.803921569,0.803921569,0.803921569
201489708,201489871,0.32977,918,0.654684096,0.645969499,0.635076253,0.619825708,0.567538126,0.568627451,0.552287582
201490003,201490307,0.331507,918,0.717864924,0.704793028,0.67211329,0.702614379,0.691721133,0.691721133,0.691721133
201491612,201491697,0.330116,918,0.08496732,0.086056645,0.081699346,0.088235294,0.09912854,0.09912854,0.09912854
201493310,201493349,0.329422,918,0.675381264,0.650326797,0.65577342,0.645969499,0.61328976,0.612200436,0.606753813
201493311,201493349,0.330812,918,0.983660131,0.983660131,0.983660131,0.983660131,0.983660131,0.88671024,0.983660131
201494858,201494888,0.32699,918,0.828976035,0.828976035,0.824618736,0.822440087,0.822440087,0.823529412,0.823529412
201495412,201495420,0.328727,918,0.523965142,0.518518519,0.490196078,0.419389978,0.427015251,0.419389978,0.427015251
201495844,201495832,0.331507,918,0.407407407,0.261437908,0.230936819,0.236383442,0.213507625,0.194989107,0.211328976
201485506,201485500,0.328032,919,0.140369967,0.140369967,0.138193689,0.127312296,0.122959739,0.130576714,0.130576714
201486708,201486900,0.32977,919,0,0,0,0,0,0,0
201487944,201488097,0.329075,919,0.541893362,0.532100109,0.533188248,0.538628945,0.538628945,0.540805223,0.538628945
201489591,201489922,0.330118,919,1,1,1,0.98476605,1,0.979325354,0.968443961
201490642,201490641,0.32838,919,0.905331882,0.891186072,0.902067465,0.616974973,0.852013058,0.852013058,0.826985854
201491360,201491692,0.328727,919,0.119695321,0.055495103,0.052230686,0.051142546,0.051142546,0.051142546,0.051142546
201492618,201492619,0.329422,919,0.238302503,0.229597388,0.220892274,0.223068553,0.217627856,0.219804135,0.216539717
201492809,201493175,0.32977,919,0.659412405,0.646354733,0.649619151,0.650707291,0.659412405,0.659412405,0.659412405
201493895,201493958,0.32977,919,0.375408052,0.328618063,0.319912949,0.280739935,0.15125136,0.149075082,0.132752992
201494023,201494075,0.328727,919,0.738846572,0.699673558,0.542981502,0.519042437,0.494015234,0.496191513,0.496191513
201495666,201495766,0.33116,919,0.623503808,0.623503808,0.62132753,0.581066376,0.57562568,0.582154516,0.578890098
201495937,201495877,0.32838,919,0.268770403,0.175190424,0.107725789,0.04570185,0.038084875,0.027203482,0.027203482
201496851,201496869,0.32977,919,0.175190424,0.174102285,0.114254625,0.096844396,0.07616975,0.081610446,0.081610446
201486330,201486621,0.330812,920,0.334782609,0.320652174,0.315217391,0.3,0.298913043,0.309782609,0.309782609
201487218,201487342,0.330812,920,0.386956522,0.334782609,0.334782609,0.317391304,0.304347826,0.30326087,0.304347826
201495352,201495339,0.330465,920,0.257608696,0.211956522,0.226086957,0.148913043,0.210869565,0.231521739,0.209782609
201496104,201496127,0.329422,920,0.597826087,0.597826087,0.57173913,0.559782609,0.589130435,0.589130435,0.589130435
201496203,201496196,0.32977,920,0.343478261,0.307608696,0.25326087,0.156521739,0.145652174,0.148913043,0.140217391
201496891,201496912,0.330118,920,0.055434783,0.032608696,0.018478261,0.018478261,0.015217391,0.014130435,0.015217391
201497126,201497132,0.330812,920,0.32173913,0.297826087,0.232608696,0.158695652,0.104347826,0.110869565,0.110869565
201486280,201486505,0.329423,921,0.857763301,0.811074919,0.804560261,0.791530945,0.802388708,0.78393051,0.799131379
201486408,201486396,0.328727,921,0,0,0.001085776,0,0,0,0.000433417
201487935,201487796,0.330117,921,0.413680782,0.393051031,0.390879479,0.27795874,0.254071661,0.252985885,0.26927253
201481479,201481535,0.33116,923,0.358613218,0.359696641,0.344528711,0.346695558,0.354279523,0.342361863,0.348862405
201486564,201486680,0.330117,923,0.120260022,0.122426869,0.122426869,0.126760563,0.131094258,0.131094258,0.131094258
201487046,201487215,0.330812,923,0.851570964,0.843986999,0.842903575,0.82340195,0.799566631,0.800650054,0.799566631
201492837,201492947,0.330117,923,0.354279523,0.175514626,0.277356446,0.284940412,0.354279523,0.354279523,0.344528711
201494513,201494502,0.331855,923,0.281690141,0.196099675,0.166847237,0.156013001,0.147345612,0.127843987,0.148429036
201495183,201495305,0.330117,923,0.754062839,0.754062839,0.674972914,0.65872156,0.621885157,0.615384615,0.635969664
201487651,201487712,0.33116,924,0.550865801,0.534632035,0.518398268,0.534632035,0.502164502,0.502164502,0.501082251
201490844,201490752,0.331855,924,0.230519481,0.226190476,0.252164502,0.214285714,0.218614719,0.207792208,0.216450216
201493093,201493173,0.330812,924,0.151515152,0.155844156,0.115800866,0.072510823,0.045454545,0.045454545,0.045454545
201493603,201493792,0.331855,924,0.563852814,0.556277056,0.548701299,0.504329004,0.506493506,0.506493506,0.511904762
201495222,201495353,0.331856,924,0.392857143,0.380952381,0.384199134,0.387445887,0.387445887,0.387445887,0.387445887
201495567,201495574,0.33116,924,0.282467532,0.275974026,0.234848485,0.234848485,0.206709957,0.204545455,0.195887446
201497065,201497068,0.331855,924,0.006493506,0.008658009,0.008658009,0.008658009,0.007575758,0.007575758,0.007575758
201488921,201488933,0.331507,925,0.617297297,0.558918919,0.536216216,0.511351351,0.517837838,0.521081081,0.515675676
201489440,201489622,0.331855,925,0.006486486,0.006486486,0.003243243,0.005405405,0.006486486,0.006486486,0.006486486
201489799,201489746,0.330117,925,0.124324324,0.099459459,0.090810811,0.078918919,0.042162162,0.043243243,0.043243243
201490016,201490017,0.330465,925,0.137297297,0.103783784,0.098378378,0.094054054,0.090810811,0.08972973,0.090810811
201493861,201493902,0.332897,925,0.427027027,0.421621622,0.318918919,0.307027027,0.283243243,0.247567568,0.283243243
201495316,201495338,0.332202,925,0.701621622,0.700540541,0.674594595,0.685405405,0.701621622,0.701621622,0.701621622
2011176918,1,0.331855,925,0.020540541,0.020540541,0.008648649,0.003243243,0,0,0
201487364,201487365,0.332549,926,0.07775378,0.075593952,0.075593952,0.075593952,0.075593952,0.042116631,0.075593952
201489562,201489563,0.334287,926,0.762419006,0.761339093,0.705183585,0.711663067,0.735421166,0.719222462,0.718142549
201490725,201490748,0.332202,926,0.241900648,0.124190065,0.073434125,0.068034557,0.069114471,0.069114471,0.069114471
201492782,201492817,0.331855,926,0.939524838,0.939524838,0.939524838,0.939524838,0.535637149,0.535637149,0.535637149
201493003,201493214,0.332897,926,0.151187905,0.151187905,0.133909287,0.11663067,0.11663067,0.11663067,0.11663067
201493118,201493040,0.334287,926,0.982721382,0.977321814,0.974082073,0.974082073,0.975161987,0.98488121,0.98488121
201493137,201493221,0.332897,926,0.016198704,0.016198704,0.01187905,0.008639309,0.009719222,0.009719222,0.009719222
201495978,201495955,0.331855,926,0.212742981,0.192224622,0.180345572,0.145788337,0.098272138,0.098272138,0.098272138
201496090,201496077,0.331855,926,0.316414687,0.276457883,0.260259179,0.307775378,0.3174946,0.311015119,0.309935205
201496844,201496871,0.33255,926,0,0,0,0,0,0,0
201486508,201486620,0.33255,927,0.598705502,0.596548004,0.572815534,0.572815534,0.572815534,0.572815534,0.572815534
201487167,201487284,0.33255,927,0,0,0,0,0,0,0
201490290,201490293,0.332202,927,0.097087379,0.102481122,0.097087379,0.075512406,0.067961165,0.067961165,0.061488673
201490514,201490414,0.33394,927,0.606256742,0.596548004,0.546925566,0.590075512,0.585760518,0.580366775,0.537216828
201492169,201492298,0.33394,927,0.194174757,0.190938511,0.176914779,0.186623517,0.230852211,0.229773463,0.230852211
201495534,201495562,0.332203,927,0.815533981,0.814455232,0.806903991,0.814455232,0.814455232,0.766990291,0.772384035
201495613,1,0.331855,927,0.138079827,0.137001079,0.122977346,0.122977346,0.1197411,0.117583603,0.120819849
201496762,201496773,0.333592,927,0,0,0,0,0,0,0
201496774,201496775,0.33394,927,0.008629989,0.008629989,0.008629989,0.008629989,0.008629989,0.008629989,0.008629989
201484644,201484997,0.331855,928,0.024784483,0.02262931,0.021551724,0.017241379,0.010775862,0.016163793,0.011853448
201488123,201488099,0.33255,928,0.690732759,0.682112069,0.676724138,0.641163793,0.631465517,0.596982759,0.631465517
201491208,201491074,0.33394,928,0,0,0,0,0,0,0
201492303,201492396,0.331852,928,0.838362069,0.838362069,0.769396552,0.762931034,0.762931034,0.743534483,0.713362069
201494037,201494139,0.334635,928,0.304956897,0.304956897,0.304956897,0.298491379,0.293103448,0.293103448,0.293103448
201496555,201496600,0.333592,928,0.692887931,0.674568966,0.674568966,0.66487069,0.657327586,0.644396552,0.658405172
201496971,201497013,0.332898,928,0,0,0,0,0,0,0
201485996,201486062,0.33394,929,0.495156082,0.468245425,0.461786868,0.458557589,0.451022605,0.452099031,0.452099031
201486394,201486415,0.331507,929,0,0,0,0,0,0,0
